time,pnl,atp,lowest_retracement_pct
2025-07-25 09:59:00+05:30,0.0,0.0,0.0
2025-07-25 10:00:00+05:30,2.15,2.15,0.0
2025-07-25 10:01:00+05:30,7.55,7.55,0.0
2025-07-25 10:02:00+05:30,0.55,7.55,92.72
2025-07-25 10:03:00+05:30,-8.6,7.55,213.91
