time,pnl,atp,lowest_retracement_pct
2025-07-25 12:09:00+05:30,0.0,0.0,0.0
2025-07-25 12:10:00+05:30,1.15,1.15,0.0
2025-07-25 12:11:00+05:30,-7.75,1.15,773.91
2025-07-25 12:12:00+05:30,-4.55,1.15,773.91
2025-07-25 12:13:00+05:30,-8.8,1.15,865.22
