time,pnl,atp,lowest_retracement_pct
2025-07-25 13:01:00+05:30,0.0,0.0,0
2025-07-25 13:02:00+05:30,-7.0,0.0,0
2025-07-25 13:03:00+05:30,-13.7,0.0,0
