time,pnl,atp,lowest_retracement_pct
2025-07-25 09:35:00+05:30,0.0,0.0,0.0
2025-07-25 09:36:00+05:30,7.2,7.2,0.0
2025-07-25 09:37:00+05:30,-3.95,7.2,154.86
2025-07-25 09:38:00+05:30,-15.65,7.2,317.36
