time,pnl,atp,lowest_retracement_pct
2025-07-25 15:26:00+05:30,0.0,0.0,0.0
2025-07-25 15:27:00+05:30,4.5,4.5,0.0
2025-07-25 15:28:00+05:30,5.9,5.9,0.0
2025-07-25 15:29:00+05:30,3.2,5.9,45.76
