time,pnl,atp,lowest_retracement_pct
2025-07-25 13:11:00+05:30,0.0,0.0,0.0
2025-07-25 13:12:00+05:30,3.45,3.45,0.0
2025-07-25 13:13:00+05:30,-0.5,3.45,114.49
2025-07-25 13:14:00+05:30,-3.95,3.45,214.49
2025-07-25 13:15:00+05:30,-0.35,3.45,214.49
2025-07-25 13:16:00+05:30,-1.35,3.45,214.49
2025-07-25 13:17:00+05:30,4.5,4.5,0.0
2025-07-25 13:18:00+05:30,0.05,4.5,98.89
2025-07-25 13:19:00+05:30,-6.8,4.5,251.11
