time,pnl,atp,lowest_retracement_pct
2025-07-25 15:16:00+05:30,0.0,0.0,0.0
2025-07-25 15:17:00+05:30,-1.4,0.0,0.0
2025-07-25 15:18:00+05:30,2.2,2.2,0.0
2025-07-25 15:19:00+05:30,3.45,3.45,0.0
2025-07-25 15:20:00+05:30,-3.25,3.45,194.2
2025-07-25 15:21:00+05:30,-6.5,3.45,288.41
2025-07-25 15:22:00+05:30,-3.55,3.45,288.41
