time,pnl,atp,lowest_retracement_pct
2025-07-25 14:38:00+05:30,0.0,0.0,0.0
2025-07-25 14:39:00+05:30,5.7,5.7,0.0
2025-07-25 14:40:00+05:30,7.85,7.85,0.0
2025-07-25 14:41:00+05:30,-2.0,7.85,125.48
2025-07-25 14:42:00+05:30,-6.3,7.85,180.25
2025-07-25 14:43:00+05:30,-8.25,7.85,205.1
