time,pnl,atp,lowest_retracement_pct
2025-07-25 14:57:00+05:30,0.0,0.0,0.0
2025-07-25 14:58:00+05:30,1.7,1.7,0.0
2025-07-25 14:59:00+05:30,3.85,3.85,0.0
2025-07-25 15:00:00+05:30,0.45,3.85,88.31
2025-07-25 15:01:00+05:30,2.4,3.85,88.31
2025-07-25 15:02:00+05:30,2.55,3.85,88.31
2025-07-25 15:03:00+05:30,-2.4,3.85,162.34
2025-07-25 15:04:00+05:30,-0.55,3.85,162.34
