time,pnl,atp,lowest_retracement_pct
2025-07-25 14:22:00+05:30,0.0,0.0,0.0
2025-07-25 14:23:00+05:30,0.2,0.2,0.0
2025-07-25 14:24:00+05:30,6.85,6.85,0.0
2025-07-25 14:25:00+05:30,1.95,6.85,71.53
2025-07-25 14:26:00+05:30,-7.25,6.85,205.84
